"","average_distances"
"469",163.705663506167
"470",163.705663506167
"471",178.747565458803
"472",172.940221073728
"473",169.698582937634
"474",147.271150279638
"475",155.702300346905
"476",125.893832780764
"477",145.914909543476
"478",157.558057972676
"479",151.733170674295
"480",156.016110269348
"481",171.620667820861
"482",184.365852516227
"483",182.850308674798
"484",180.285344289618
"485",195.404322428091
"486",182.71806616971
"487",184.425782786873
"488",195.822192357637
"489",192.850749495638
"490",177.910884302481
"491",177.993619650226
"492",162.73695652202
"493",163.131237173446
"494",156.490166379996
"495",141.984194542459
"496",140.353071948637
"497",144.709250424152
"498",125.419643463407
"499",117.396807062657
"500",106.041630833101
"501",111.094763068529
"502",129.878972126779
"503",121.008256108073
"504",131.258706617776
"505",124.381035389116
"506",129.407781798003
"507",143.10268703996
"508",139.50101533868
"509",139.784921525754
"510",135.157743058182
"511",131.196680792619
"512",133.760217269278
"513",128.100548607958
"514",134.004270409973
"515",137.777517488544
"516",134.79783603266
"517",130.793795787245
"518",117.376724696527
"519",108.053695191587
"520",126.65989714461
"521",130.28477655682
"522",131.840980275311
"523",121.238122131093
"524",125.799019922587
"525",129.053162100015
"526",117.894799520341
"527",144.093750978215
"528",145.963003085415
"529",152.192978910551
"530",155.976138583445
"531",151.173049061139
"532",126.278518212543
"533",155.258423209988
"534",156.248593828615
"535",148.041719932013
"536",122.235128703282
"537",127.081449469118
"538",126.011815370009
"539",143.723939757943
"540",137.194465275404
"541",146.514912514183
"542",150.390129592527
"543",129.736112359951
"544",133.198879760274
"545",127.64064726862
"546",119.767352584022
"547",108.0230260683
"548",88.7394828899909
"549",115.873919417468
"550",141.309108510724
"551",134.471934804183
"552",135.299880226377
"553",145.456924488772
"554",129.097393192907
"555",135.807281682291
"556",144.117913445988
"557",160.621920069776
"558",161.624768323596
"559",161.554989455708
"560",148.310000962406
"561",157.772486212828
"562",158.823046373109
"563",147.553931595078
"564",147.553931595078
"565",137.946634512728
"566",147.37665641084
"567",155.045738402845
"568",147.784685086295
"569",153.828856350457
"570",155.488025824776
"571",142.992481803555
"572",138.696063371529
"573",129.254171504008
"574",134.074859119642
"575",138.094046141102
"576",137.54722537831
"577",132.868979898212
"578",124.9896395401
"579",131.035876965331
"580",131.294918536468
"581",128.290834858789
"582",117.012933330241
"583",110.337893441883
"584",106.36539801055
"585",122.276875486524
"586",111.299762208498
"587",114.097941921767
"588",143.317565326039
"589",94.2931973727064
"590",99.8430157722479
"591",108.006738430682
"592",142.299948927549
"593",125.323222566273
"594",77.4084047054101
"595",108.705404293445
"596",97.5538909244392
"597",107.020483353119
"598",117.193215227483
"599",117.193215227483
"600",121.475485948995
"601",114.414885503956
"602",113.64691737338
"603",128.24010171179
"604",140.365221985989
"605",154.677222747488
"606",168.000297565817
"607",178.290694130674
"608",186.34538244516
"609",158.35931669849
"610",172.197811351038
"611",178.009681034195
"612",183.230138045481
"613",175.01104469805
"614",162.284466145387
"615",168.662765077217
"616",133.482838922964
"617",143.288910499193
"618",164.288917002625
"619",191.387363832073
"620",188.004673276537
"621",212.431532003559
"622",202.376059704763
"623",203.042849493203
"624",194.703021144847
"625",205.033043927143
"626",213.590856430106
"627",203.113978758059
"628",208.1708384011
"629",209.836953587971
"630",207.202573704673
"631",220.670358724681
"632",212.683228407075
"633",201.799251030374
"634",246.297626587281
"635",258.681111936513
"636",272.789242211229
"637",263.639787108171
"638",263.639787108171
"639",263.639787108171
"640",258.631307904189
"641",258.631307904189
"642",246.184367491388
"643",275.148860191993
"644",275.148860191993
"645",276.909710619342
"646",260.150423073918
"647",260.534136446631
"648",259.595342721741
"649",227.819876141721
"650",243.553797619676
"651",221.409142502585
"652",242.560333792567
"653",272.950886751263
"654",279.221113607656
"655",266.298462032142
"656",284.197490159958
"657",236.601649237104
"658",242.89820595342
"659",242.89820595342
"660",253.080344096236
"661",246.923325201378
"662",238.239109770886
"663",252.872143430481
"664",238.658136647983
"665",216.730803374246
"666",195.869853657918
"667",192.841783604594
"668",203.803003504515
"669",173.136384536394
"670",164.069297416219
"671",202.877077106848
"672",241.264196457638
"673",254.71056341347
"674",195.107846601898
"675",247.776581867514
"676",247.776581867514
"677",226.953658404039
"678",227.906244885831
"679",212.026603783351
"680",260.257424456972
"681",252.797489367754
"682",252.797489367754
"683",270.150584832915
"684",258.918467270417
"685",265.348206639521
"686",278.998877458749
"687",247.168253223604
"688",228.993522056336
"689",235.332423123948
"690",248.48901187547
"691",250.861702793794
"692",247.582989921151
"693",249.102784516751
"694",272.760301678028
"695",254.734945221702
"696",242.992963143243
"697",242.992963143243
"698",258.332247657557
"699",268.121341715545
"700",234.085581998992
"701",230.687873241677
"702",230.687873241677
"703",212.174245127729
"704",229.124035508084
"705",240.954813514466
"706",256.290956658584
"707",261.149501515328
"708",244.650166093104
"709",231.397121680815
"710",233.485034795303
"711",243.968590853303
"712",247.269590632313
"713",233.509870555549
"714",255.116753886143
"715",269.02324392601
"716",239.913899762581
"717",216.603125068768
"718",192.784051448963
"719",255.194806574782
"720",227.359363681874
"721",191.555607412186
"722",191.329920656548
"723",199.435303164793
"724",205.324835432299
"725",205.324835432299
"726",194.526885792292
"727",210.927999634478
"728",227.494419707383
"729",213.294222749103
"730",248.47573440996
"731",224.997010184933
"732",244.205737771341
"733",239.247016888649
"734",240.904208568236
"735",228.596852782363
"736",247.247049483466
"737",242.937528054326
"738",200.497672957956
"739",235.884095867579
"740",235.884095867579
"741",230.049279551146
"742",210.634084143445
"743",192.088793996075
"744",183.528126751932
"745",124.627307240125
"746",120.145010003671
"747",176.594269849773
"748",209.535110522206
"749",195.127100709262
"750",217.959464491795
"751",212.473081704144
"752",211.404613564592
"753",176.896087206792
"754",198.312408157284
"755",237.947535622662
"756",238.473006439641
"757",212.150139158364
"758",188.278772027887
"759",188.278772027887
"760",208.022657124929
"761",224.783364767162
"762",212.307995285885
"763",199.515350544091
"764",219.856866520475
"765",237.144713267988
"766",207.448057927036
"767",188.646831564735
"768",188.646831564735
"769",171.029594777358
"770",143.7965807401
"771",163.401524594708
"772",170.457048543243
"773",178.712934510921
"774",165.135475570216
"775",189.581447996162
"776",163.280339598227
"777",148.120468455219
"778",125.300496810616
"779",136.133422199449
"780",154.37066844805
"781",166.020361881578
"782",175.690290584662
"783",174.360955375524
"784",181.735238273128
"785",204.437167744508
"786",196.966429235808
"787",196.966429235808
"788",193.017436704036
"789",209.285070996355
"790",209.285070996355
"791",239.256418911504
"792",246.597804765954
"793",252.664386438114
"794",254.145372881494
"795",293.270923471161
"796",301.881513070334
"797",288.251047752327
"798",297.013960303892
"799",285.347969048911
"800",267.421019949536
"801",267.421019949536
"802",279.70969801374
"803",293.421633167039
"804",319.208516561187
"805",306.568462468462
"806",316.862755417536
"807",316.862755417536
"808",327.035711711424
"809",327.317448914423
"810",342.605735513045
"811",354.906213472465
"812",354.906213472465
"813",363.841077377032
"814",381.868409390805
"815",337.481306383427
"816",299.686745319992
"817",299.686745319992
"818",282.178481697033
"819",264.59097922415
"820",284.86853652404
"821",279.346025550092
"822",254.333635054133
"823",284.670420574793
"824",281.142733360743
"825",251.195192456972
"826",265.239773732572
"827",263.532566284063
"828",268.045500002479
"829",286.637049518996
"830",256.116709899424
"831",256.116709899424
"832",272.258647739938
"833",254.161708441025
"834",231.836327787503
"835",228.282654224455
"836",242.628882447518
"837",207.731051489439
"838",200.934168764681
"839",223.486886295623
"840",262.556283522066
"841",282.981131367307
"842",270.419972341498
"843",263.253854740897
"844",263.253854740897
"845",250.495100992144
"846",250.495100992144
"847",269.699076989396
"848",272.896072785835
"849",246.579707233145
"850",239.607022499388
"851",252.877917235895
"852",297.752215540659
"853",274.078137287934
"854",225.233775337564
"855",243.21317884496
"856",250.102709873287
"857",249.446547084767
"858",277.519772289086
"859",251.948937221507
"860",251.948937221507
"861",250.126210837988
"862",235.790365534277
"863",226.026961322173
"864",216.222144501889
"865",201.897187990846
"866",192.872361998681
"867",208.656075197608
"868",209.519328778276
"869",197.11473938405
"870",215.808521329252
"871",180.656470193875
"872",194.333530750426
"873",184.540461295151
"874",183.107627730692
"875",202.886369760221
"876",209.316090030328
"877",196.802108180133
"878",211.149437472686
"879",206.934273060879
"880",192.160773429923
"881",205.045114599272
"882",185.250693500352
"883",170.349158336716
"884",191.64934088209
"885",199.680991934663
"886",179.276106541318
"887",184.998962495251
"888",196.876419560233
"889",175.373884544551
"890",187.404054688428
"891",182.68907638059
"892",177.843336165785
"893",161.021213343163
"894",157.560104079014
"895",157.560104079014
"896",157.560104079014
"897",152.114230152959
"898",154.469310108877
"899",153.259823558683
"900",146.333567334024
"901",157.873624949898
"902",154.634135685371
"903",170.401078268096
"904",165.756280574874
"905",138.815653665309
"906",158.883238206094
"907",145.9294732293
"908",180.183788557639
"909",180.183788557639
"910",179.304640559652
"911",198.42960996922
"912",210.493665497676
"913",183.746816919412
"914",183.746816919412
"915",186.815163504371
"916",164.309850416191
"917",182.076252936618
"918",177.165565181765
"919",170.92106171273
"920",161.536944207883
"921",171.349782915392
"922",160.361649883923
"923",145.833613910762
"924",141.384441338472
"925",137.029846552801
"926",143.280716048532
"927",143.492319723648
"928",135.949269022294
"929",141.313135542509
"930",128.970920420915
"931",130.568763592977
"932",131.465683847481
"933",139.342360781326
"934",147.062273210493
"935",143.212998362119
"936",150.555234650265
"937",130.231625672585
"938",152.441296405212
"939",156.56562388922
"940",152.342228069754
"941",135.343322673061
"942",129.251050795858
"943",123.779538505748
"944",128.580920441889
"945",133.50505151234
"946",133.50505151234
"947",128.319823083747
"948",122.384166225468
"949",117.625153782722
"950",99.7688542154296
"951",123.998586513041
"952",135.936710692653
"953",134.772511195804
"954",132.293255706086
"955",119.451535557093
"956",129.361663931526
"957",129.762281460566
"958",127.705541302925
"959",122.428914578381
"960",128.944428218369
"961",116.968606132287
"962",121.178269814742
"963",122.094979884165
"964",107.213311793979
"965",110.522472181356
"966",115.74920714888
"967",120.745732666097
"968",127.495374857013
"969",127.153449241286
"970",131.009782930798
"971",145.927365775847
"972",147.468420275452
"973",155.434704139961
"974",148.532327414718
"975",138.196185300373
"976",136.33430658545
"977",145.444482993096
"978",147.405136574597
"979",138.116658559698
"980",141.893834022528
"981",146.230464445883
"982",157.933917176411
"983",145.725748630002
"984",145.725748630002
"985",136.116431262017
"986",146.5338397106
"987",152.759741801095
"988",150.112713631048
"989",154.992340663419
"990",155.646443044889
"991",152.438793629836
"992",152.438793629836
"993",134.991798521682
"994",132.78629253694
"995",142.859056266378
"996",153.468676897679
"997",140.197752673362
"998",140.197752673362
"999",149.321951601428
"1000",161.933731301583
"1001",174.401371196761
"1002",175.529173035975
"1003",172.832863820167
"1004",166.024592382545
"1005",166.024592382545
"1006",164.988656137467
"1007",148.775224406581
"1008",147.476023372525
"1009",143.720042404537
"1010",143.750324859752
"1011",148.277896041985
"1012",156.344710085287
"1013",156.344710085287
"1014",135.43687404797
"1015",128.260223491789
"1016",124.951615495187
"1017",125.510064837282
"1018",109.411443524964
"1019",123.831148516081
"1020",129.248900440169
"1021",134.65175758032
"1022",136.188510002966
"1023",131.229560541348
"1024",131.022021291841
"1025",124.650277064283
"1026",133.882841704783
"1027",138.138154855935
"1028",148.785995869399
"1029",143.752371256163
"1030",150.29943339726
"1031",157.123262259055
