"","average_distances"
"475",214.893763046877
"476",233.091388340327
"477",245.194807031607
"478",228.541466755253
"479",245.472776272794
"480",231.581508866346
"481",212.0306075165
"482",221.431432027533
"483",283.825408697088
"484",220.529062512537
"485",222.612447911037
"486",231.17718279825
"487",264.563493219904
"488",233.801988437729
"489",223.982025580103
"490",217.863050968495
"491",196.579826766253
"492",153.042766295191
"493",153.042766295191
"494",155.653091793585
"495",132.769672147721
"496",104.484981561687
"497",137.939321748297
"498",144.316365549063
"499",184.490042706691
"500",170.245754965075
"501",178.992528674962
"502",178.992528674962
"503",181.189759758322
"504",190.955313562323
"505",142.568928400144
"506",155.249595410532
"507",189.661822634919
"508",189.661822634919
"509",216.484566391633
"510",216.484566391633
"511",271.447322649309
"512",271.447322649309
"513",329.886166252886
"514",327.751923228493
"515",335.415126969589
"516",335.554375003252
"517",325.249527169995
"518",325.249527169995
"519",325.206232966359
"520",324.960906511939
"521",324.960906511939
"522",324.960906511939
"523",289.251741898296
"524",293.585517123448
"525",266.339377327236
"526",249.219592213096
"527",269.861252077419
"528",255.734882895884
"529",239.874006892838
"530",234.597197874579
"531",237.904972434598
"532",308.293783958598
"533",316.618061546646
"534",310.776659606767
"535",240.773285742834
"536",262.212426390027
"537",240.875418735942
"538",247.217765284187
"539",239.94838778614
"540",287.236680603309
"541",300.172755001548
"542",283.474053994556
"543",306.342133267727
"544",309.477886045603
"545",288.068312544622
"546",256.394638358149
"547",260.54249621871
"548",283.523881217117
"549",200.402170139632
"550",222.734118417594
"551",236.27114814033
"552",250.066012053639
"553",325.17590631775
"554",283.323812071331
"555",275.656490143556
"556",281.91182832831
"557",252.388252536555
"558",270.876676849558
"559",277.839763604014
"560",254.075245735174
"561",223.707924927902
"562",179.888684319574
"563",188.824474818587
"564",176.349102237769
"565",176.349102237769
"566",189.389181336257
"567",183.062094699825
"568",178.873111096753
"569",178.873111096753
"570",186.191582573639
"571",177.098774250017
"572",170.585480947346
"573",177.512278011061
"574",173.314822433893
"575",184.976499875328
"576",199.144578097706
"577",209.316802715001
"578",253.646908182833
"579",248.625384256124
"580",233.992122548429
"581",250.150187404607
"582",236.403963966683
"583",235.739959674027
"584",224.645361523034
"585",233.896168027846
"586",232.705948908505
"587",218.760835701071
"588",213.096907161174
"589",218.254286077807
"590",245.734808195472
"591",234.312799869914
"592",228.058653462726
"593",234.993358289484
"594",216.922591329342
"595",230.59279773881
"596",232.135781117523
"597",243.796510683957
"598",220.224525878182
"599",231.16827094435
"600",226.786552622709
"601",226.786552622709
"602",252.022059139156
"603",232.80805204066
"604",188.457029318599
"605",182.022136277481
"606",207.390004435457
"607",209.337238678983
"608",209.337238678983
"609",236.0330962102
"610",253.49118618185
"611",223.907453436789
"612",239.006973496278
"613",282.684667201795
"614",252.469316359666
"615",231.144162150666
"616",226.339262009208
"617",217.887654707074
"618",202.751604923522
"619",190.639818732274
"620",173.751980547565
"621",140.886467994038
"622",139.435864022081
"623",140.887452985929
"624",229.733207008182
"625",203.695136871852
"626",206.821757218318
"627",214.388501884534
"628",210.932180321353
"629",188.829518869058
"630",180.533477254362
"631",180.533477254362
"632",180.533477254362
"633",215.34904165543
"634",202.464030334373
"635",211.057563480715
"636",140.491085978896
"637",140.491085978896
"638",141.61188788225
"639",139.689166294315
"640",134.596204507806
"641",123.674097343089
"642",162.823012591491
"643",233.720959961185
"644",233.602899353293
"645",204.938864971389
"646",199.891803952823
"647",199.891803952823
"648",184.875559040332
"649",184.875559040332
"650",214.852696564963
"651",199.753526571718
"652",203.09457575439
"653",196.776957744892
"654",207.080220203175
"655",250.708004464113
"656",234.643252513774
"657",216.29119575316
"658",216.920389952464
"659",222.071066459542
"660",222.290474712206
"661",229.629132189784
"662",215.456963125297
"663",218.385575412311
"664",227.749526626855
"665",165.675930528856
"666",157.865201932876
"667",166.621783616153
"668",216.352216004923
"669",215.177413249341
"670",201.005336190969
"671",219.916733628495
"672",195.938091797804
"673",169.924209633554
"674",169.544380510933
"675",152.353071078225
"676",147.136708473231
"677",162.70627819047
"678",168.759691596011
"679",160.186725677546
"680",161.195395904575
"681",162.869207082909
"682",167.525970006676
"683",158.870825402924
"684",207.871522675076
"685",234.248923739831
"686",229.409039614227
"687",241.022804094092
"688",246.428089086763
"689",237.014928315104
"690",251.47240148852
"691",232.346382736767
"692",190.491743292787
"693",190.58689567472
"694",198.373670172155
"695",238.250578322266
"696",222.51198410662
"697",238.0312333281
"698",226.403260749229
"699",228.810183333989
"700",227.53620058441
"701",226.068507431967
"702",227.843310017008
"703",230.233748265206
"704",223.694133982077
"705",227.281644937624
"706",204.345021232824
"707",240.936671071635
"708",238.69928197604
"709",226.963593330546
"710",226.963593330546
"711",219.847779083476
"712",213.227681068488
"713",224.632758953315
"714",223.716520171778
"715",242.2678900613
"716",229.544502974299
"717",208.423115863923
"718",217.936222909638
"719",245.525950431479
"720",259.982519473166
"721",191.682905509979
"722",232.973348872156
"723",168.525158957992
"724",165.750019421107
"725",192.32846053741
"726",189.540691018958
"727",195.23919140662
"728",189.76771097056
"729",183.851836458951
"730",149.95908707924
"731",160.355102770329
"732",160.355102770329
"733",160.355102770329
"734",160.355102770329
"735",203.352033226718
"736",191.931361397966
"737",186.924119012958
"738",180.78426929129
"739",171.077884879889
"740",164.417280114205
"741",155.12878575502
"742",127.056932278678
"743",152.511350027912
"744",151.208925500057
"745",127.385441848662
"746",106.557550333352
"747",120.732622914094
"748",184.256805122864
"749",179.023410315055
"750",171.455151812534
"751",171.455151812534
"752",171.455151812534
"753",171.455151812534
"754",124.098932877391
"755",139.38920072494
"756",150.442343560945
"757",141.579688664535
"758",124.408909782374
"759",174.946392593185
"760",181.826920337107
"761",195.999989072624
"762",204.629406914783
"763",216.818896089512
"764",222.734132988886
"765",181.588038592282
"766",166.742479900039
"767",160.395221440865
"768",169.022433994383
"769",174.981888998416
"770",174.754528462943
"771",174.754528462943
"772",178.304580340282
"773",156.70259778771
"774",165.30104213586
"775",146.813163672981
"776",146.813163672981
"777",154.223513927865
"778",165.893228520284
"779",162.732829672282
"780",175.692286048484
"781",206.462903580033
"782",217.639673083905
"783",220.715947823542
"784",199.990741157166
"785",173.800804787083
"786",177.778915513127
"787",138.15883522001
"788",138.15883522001
"789",149.637325353284
"790",133.461673230268
"791",151.346935500785
"792",169.37815687489
"793",169.37815687489
"794",158.123747073013
"795",174.638869229835
"796",184.240266490854
"797",201.688858210119
"798",238.795460632341
"799",230.889388353671
"800",232.842596609101
"801",222.71397115374
"802",222.71397115374
"803",222.400623812395
"804",222.400623812395
"805",233.355392318726
"806",186.497039305992
"807",216.019561109972
"808",195.194274322991
"809",237.756508083972
"810",200.274222967113
"811",194.868560089435
"812",208.155984589501
"813",184.361805398575
"814",195.553030982384
"815",195.023822218075
"816",177.938991157875
"817",163.310736666434
"818",204.959290728549
"819",228.178274136742
"820",241.287746078102
"821",241.287746078102
"822",246.314771584745
"823",260.125198645494
"824",259.830924398392
"825",226.775265414651
"826",206.285240401138
"827",173.117609107472
"828",167.594158541599
"829",203.939513024877
"830",203.939513024877
"831",224.394640476944
"832",236.733140503811
"833",237.084794094795
"834",219.251627316998
"835",221.001775254907
"836",221.001775254907
"837",213.356012166187
"838",212.380934624227
"839",212.380934624227
"840",163.242199930884
"841",200.326573613456
"842",186.697560724514
"843",186.697560724514
"844",182.887105799278
"845",191.815048059922
"846",231.080911322438
"847",215.251979554232
"848",202.885196229166
"849",202.885196229166
"850",197.497436962636
"851",188.063101203978
"852",178.942548069443
"853",168.295604583393
"854",161.800207912115
"855",180.412152045258
"856",203.872187997033
"857",180.380487343732
"858",189.349444425928
"859",184.463874063711
"860",184.501482426423
"861",158.661528828795
"862",165.317626221598
"863",171.539139686247
"864",193.252521885445
"865",183.546105121565
"866",183.546105121565
"867",191.664993871188
"868",181.911821013709
"869",181.911821013709
"870",173.484557068531
"871",181.13658748342
"872",177.310812894893
"873",158.909303509784
"874",165.903277817419
"875",175.157338381871
"876",173.506960772708
"877",156.481793224463
"878",146.484872218255
"879",148.830156733869
"880",164.331046508975
"881",186.433745985219
"882",186.433745985219
"883",180.46481585212
"884",204.882454781846
"885",210.90975592208
"886",227.771074317776
"887",227.771074317776
"888",223.371955288541
"889",216.37776787322
"890",219.451832887463
"891",214.958426215041
"892",199.808224260666
"893",198.423773114759
"894",217.48455160413
"895",222.154936333778
"896",183.488317328429
"897",197.713261933482
"898",183.009748615092
"899",194.782769240607
"900",139.853160227946
"901",152.758340344133
"902",160.660712266923
"903",169.18016184555
"904",160.880671452047
"905",163.510398030467
"906",163.837355647768
"907",160.146022116315
"908",166.615391566193
"909",168.022063675392
"910",168.022063675392
"911",156.303024925738
"912",148.539847482328
"913",147.793511804855
"914",183.570346880837
"915",164.354963246319
"916",181.42829298898
"917",187.830819573028
"918",184.303115517945
"919",187.941908668758
"920",199.810456162982
"921",199.810456162982
"922",198.740461148584
"923",210.761565718169
"924",239.851394683431
"925",262.573408797463
"926",250.717741239335
"927",236.357225372412
"928",230.340064723814
"929",228.135843794645
"930",193.173705764685
"931",209.2165705722
"932",206.19287317391
"933",253.682218124486
"934",239.558924515556
"935",236.856949267105
"936",259.585371259174
"937",242.147840283451
"938",240.257610471936
"939",227.268871087793
"940",175.174742331198
"941",203.034944159248
"942",203.034944159248
"943",217.406771485622
