"","average_distances"
"345",150.967367701398
"346",165.105723114875
"347",139.711265887511
"348",129.365053090838
"349",179.391147005404
"350",220.71654453644
"351",211.498150626193
"352",211.498150626193
"353",219.97908925161
"354",234.206467287775
"355",251.051472944271
"356",249.859091837724
"357",229.956633506511
"358",229.956633506511
"359",234.93869088834
"360",227.548081203918
"361",258.950262558873
"362",334.725153240623
"363",276.771992260451
"364",296.248581753068
"365",284.522680007674
"366",306.928530354772
"367",302.65572661563
"368",311.780008393132
"369",394.130620652261
"370",386.563551157654
"371",378.429030884011
"372",328.887612187235
"373",338.51943421945
"374",283.452033357597
"375",312.007401257559
"376",348.876806290253
"377",358.74966346369
"378",358.74966346369
"379",328.506730429652
"380",328.506730429652
"381",351.23021235168
"382",371.013243739907
"383",285.682040852905
"384",279.655943594146
"385",242.84497955982
"386",242.84497955982
"387",158.2875640185
"388",171.097710201559
"389",152.477698066926
"390",166.85296077914
"391",224.233175583131
"392",234.025385076612
"393",234.025385076612
"394",252.543253687546
"395",249.369017059571
"396",249.369017059571
"397",220.290968904221
"398",269.52383069366
"399",252.927160960467
"400",214.768963142722
"401",225.883257073354
"402",241.785437138974
"403",262.502981970748
"404",287.00399459937
"405",274.35057578292
"406",272.368782701452
"407",280.596936620872
"408",238.715311230564
"409",220.585908932913
"410",235.533377079992
"411",203.082711488357
"412",260.332168742366
"413",222.760765608304
"414",208.533502539807
"415",216.105171715418
"416",231.383935814718
"417",197.066297400323
"418",211.372427483756
"419",251.433961138937
"420",246.277220574308
"421",220.470185415896
"422",220.470185415896
"423",194.715693076242
"424",204.523639180741
"425",233.348421143663
"426",255.023307628673
"427",247.009282108414
"428",268.098507816188
"429",250.198999701693
"430",226.170347012278
"431",244.735468641189
"432",228.878408899416
"433",296.174629853042
"434",333.031066765608
"435",266.147548489804
"436",253.037512675523
"437",294.17582890155
"438",227.1171748002
"439",227.1171748002
"440",278.928095364575
"441",286.298151862223
"442",362.160968161046
"443",346.714328464896
"444",413.09912439063
"445",389.525999026142
"446",389.525999026142
"447",416.30826986482
"448",416.4647866517
"449",391.056181571538
"450",383.933013345195
"451",346.837533937018
"452",416.043200057007
"453",436.023518062074
"454",418.127688786934
"455",372.364887615945
"456",428.106710279573
"457",361.389766917871
"458",463.069602782079
"459",433.602670454876
"460",393.699057010006
"461",355.894198974227
"462",342.287135763888
"463",298.058131320427
"464",298.058131320427
"465",299.893507716222
"466",246.693431576456
"467",242.949415102335
"468",204.702249841184
"469",270.763484550723
"470",224.739742446913
"471",212.485345601236
"472",261.18199660485
"473",265.314366623991
"474",253.684078071567
"475",253.684078071567
"476",241.336986233073
"477",229.933909232089
"478",229.933909232089
"479",214.859254209214
"480",240.7514522407
"481",240.7514522407
"482",232.181044487039
"483",257.782965982467
"484",236.273329868812
"485",238.421495212436
"486",210.635525736357
"487",235.626786084904
"488",243.811931796384
"489",216.643508636057
"490",237.334848460285
"491",205.980164841924
"492",189.666826801439
"493",163.106838863396
"494",183.837455766143
"495",192.445677493914
"496",192.445677493914
"497",192.644103083714
"498",199.104274255433
"499",215.069790118384
"500",206.676419904227
"501",236.915016319307
"502",224.229779995481
"503",196.546612331747
"504",173.052504355585
"505",190.763404169584
"506",192.396492648385
"507",195.669308951394
"508",170.891914831721
"509",170.032386086758
"510",213.632785962584
"511",201.652853086348
"512",180.653065184759
"513",166.354015542083
"514",180.79961601188
"515",172.130383634566
"516",173.164593716809
"517",194.342356185965
"518",207.464388566507
"519",213.905677298841
"520",202.457243825887
"521",104.061451775399
"522",97.7788924094732
"523",96.5755544888834
"524",120.303195780189
"525",112.907073110319
"526",112.907073110319
"527",111.294606098593
"528",106.630120030037
"529",117.840087941525
"530",130.823576051885
"531",134.464505592963
"532",131.127124645702
