"","average_distances"
"405",258.768658198697
"406",267.643588221049
"407",277.628209815414
"408",242.118041799688
"409",233.109918118621
"410",249.895380344751
"411",243.189358778215
"412",216.655170838054
"413",230.560432519692
"414",271.92869752851
"415",246.66747639902
"416",248.918380866886
"417",245.625406334466
"418",255.90728083466
"419",251.862327968614
"420",248.058171386171
"421",245.369821123834
"422",242.500258587722
"423",258.817908343342
"424",258.817908343342
"425",258.817908343342
"426",255.922504409039
"427",249.289222415933
"428",256.720514467158
"429",255.530502146597
"430",268.438043976062
"431",280.237490633856
"432",263.04985580734
"433",227.613451500364
"434",227.613451500364
"435",237.650606404165
"436",236.594356059656
"437",245.80049893554
"438",235.433520687135
"439",241.390462925207
"440",217.796080794769
"441",225.040193794874
"442",244.334054760014
"443",226.734319440236
"444",233.168909060991
"445",260.12856930009
"446",264.308204572835
"447",233.483403524624
"448",230.076162244978
"449",221.661604801045
"450",235.656026601417
"451",227.940103379592
"452",207.228491725273
"453",207.228491725273
"454",185.707374849172
"455",185.707374849172
"456",172.871321807597
"457",195.547642592452
"458",212.248985527499
"459",212.248985527499
"460",213.489482252945
"461",240.654634695963
"462",192.697237743299
"463",180.25321996798
"464",180.25321996798
"465",180.25321996798
"466",155.344124990767
"467",95.7763068710693
"468",112.726619718302
"469",106.399187958559
"470",121.072311490598
"471",121.072311490598
"472",114.364728913728
"473",134.498942424232
"474",142.33353669663
"475",149.257486614156
"476",149.257486614156
"477",147.320955478438
"478",195.028678678606
"479",192.621043479074
"480",250.779549567279
"481",227.48119796087
"482",219.424975752829
"483",201.145892327518
"484",210.518618210497
"485",208.72034930958
"486",203.629471205887
"487",214.128871692894
"488",206.034564883699
"489",186.736669994619
"490",171.793398156472
"491",164.396233541028
"492",158.466732703814
"493",166.482799802054
"494",167.456596341064
"495",133.496825304911
"496",177.497606180917
"497",186.634310798311
"498",186.462133302201
"499",163.263787188067
"500",178.086199628142
"501",178.086199628142
"502",178.086199628142
"503",175.525615882386
"504",175.755362114752
"505",171.929733603922
"506",171.929733603922
"507",176.102326730423
"508",184.292495138511
"509",169.033410925247
"510",184.601859895141
"511",170.018456376325
"512",170.541098099931
"513",163.397320287217
"514",170.449590939167
"515",139.081223845102
"516",125.012499094163
"517",130.203982698793
"518",158.063663640195
"519",156.836864127892
"520",151.493500408362
"521",154.831196587168
"522",135.218444315228
"523",153.563480391871
"524",168.445014063201
"525",168.445014063201
"526",168.603564539075
"527",181.197644868793
"528",178.832052739026
"529",178.832052739026
"530",167.81668059034
"531",158.449536127827
"532",158.449536127827
"533",154.222822412688
"534",169.05029647628
"535",169.451704311202
"536",163.990924667745
"537",164.476930156351
"538",154.500128539305
"539",151.196153887553
"540",149.490778165228
"541",141.955001623966
"542",143.259833162805
"543",143.259833162805
"544",149.513135724555
"545",147.669471009947
"546",158.145861796371
"547",146.973750508964
"548",129.726360954841
"549",135.105082501848
"550",180.734760065962
"551",180.734760065962
"552",195.851961167903
"553",199.506631160261
"554",201.295194534672
"555",190.986335356783
"556",196.977958526707
"557",196.977958526707
"558",196.977958526707
"559",195.468101993891
"560",192.528696006043
"561",199.287980472046
"562",199.287980472046
"563",209.178426378162
"564",204.541104275416
"565",201.045038934726
"566",219.091419696789
"567",181.173728605403
"568",184.532213716731
"569",223.044453688014
"570",225.705321974409
"571",249.929330145289
"572",246.249953071596
"573",259.557556342806
"574",244.680591290454
"575",261.4694577536
"576",230.777440800882
"577",242.826447006275
"578",222.352630317531
"579",223.13495429683
"580",236.237526540449
"581",229.539474563471
"582",223.024229335919
"583",235.000071278294
"584",235.000071278294
"585",236.382609681769
"586",218.118272782098
"587",190.766079609609
"588",268.245312086054
"589",244.799354875602
"590",233.823818354961
"591",219.898085509634
"592",234.459436961931
"593",222.228154173531
"594",220.450460674732
"595",208.687871319636
"596",217.363772904503
"597",217.363772904503
"598",210.230281048254
"599",226.563426087515
"600",209.467930546983
"601",234.954545863201
"602",227.144793969226
"603",219.996157359676
"604",222.303675194783
"605",187.726440220855
"606",175.373837427432
"607",201.709095949263
"608",186.653623570822
"609",198.440974727185
"610",216.979111687241
"611",198.650367558151
"612",218.526445869936
"613",230.990003142575
"614",233.367919283961
"615",233.367919283961
"616",233.367919283961
"617",239.16326088687
"618",221.00691715983
"619",211.846552848351
"620",185.076437595628
"621",193.852848506399
"622",193.852848506399
"623",188.390903878153
"624",213.586938034961
"625",227.781284839089
"626",163.641383752335
"627",166.2701387849
"628",189.716726156804
"629",176.563863009131
"630",170.772097779583
"631",180.356849999831
"632",173.468631805557
"633",181.344134241244
"634",190.46628545288
"635",198.457642065519
"636",184.857971757146
"637",183.534915024465
"638",176.474610547455
"639",165.708656359917
"640",176.922794630282
"641",148.770677269158
"642",148.770677269158
"643",158.838533688324
"644",163.376020103509
"645",159.636038822132
"646",159.188031993399
"647",155.76919642238
"648",161.024336760987
"649",135.423495003896
"650",141.966208738469
"651",150.178922046189
"652",150.178922046189
"653",143.964364599485
"654",196.767680951344
"655",196.767680951344
"656",189.39870631042
"657",210.811341121898
"658",219.052603227885
"659",219.052603227885
"660",201.703163352122
"661",210.032435372821
"662",210.032435372821
"663",210.032435372821
"664",212.720848341046
"665",226.863283508198
"666",199.01915669379
"667",199.409612963532
"668",189.720923847718
"669",189.720923847718
"670",209.874683392227
"671",217.233926468071
"672",214.244707052624
"673",208.640041109896
"674",229.684279299917
"675",239.314282213303
"676",256.242245275589
"677",265.363127205416
"678",255.571159837593
"679",273.571223488605
"680",279.343625469538
"681",264.204141364916
"682",245.701601935492
"683",272.736785012517
"684",265.038062963295
"685",274.812604373039
"686",251.486994209959
"687",268.65039254551
"688",241.155881140698
"689",224.622859154747
