"","x"
"828",16503.275
"829",9260.48456790123
"830",8258.76454293629
"831",8039.90027700831
"832",9101.18559556787
"833",11315.79138322
"834",11315.79138322
"835",11710.5152354571
"836",11548.03
"837",11850.5595567867
"838",12857.987654321
"839",11998.970521542
"840",11998.970521542
"841",12158.0475
"842",11347.8055555556
"843",11421.5013850415
"844",11421.5013850415
"845",9990.5575
"846",10301.4829931973
"847",10971.5567867036
"848",9537.9723183391
"849",10109.19921875
"850",8861.17283950617
"851",10619.62
"852",10273.0839002268
"853",8708.5675
"854",8663.7075
"855",9790.51903114187
"856",8327.11983471074
"857",7508.29489603025
"858",8127.31972789116
"859",7766.72211720227
"860",12368.5973534972
"861",12331.0586011342
"862",11272.4986149584
"863",10714.1275
"864",10535.8891966759
"865",9604.41723356009
"866",22144.5103969754
"867",23057.2582644628
"868",19082.2192816635
"869",25880.797731569
"870",28280.7573696145
"871",29641.2775
"872",28281.2607709751
"873",28283.3696145125
"874",29638.6875
"875",29638.6875
"876",31093.8836565097
"877",12961.0415512465
"878",27910.6621315193
"879",27910.6621315193
"880",25539.6066481994
"881",24298.21
"882",23203.3696145125
"883",23203.3696145125
"884",23203.3696145125
"885",24254.9475
"886",26936.7932098765
"887",26944.7654320988
"888",8729.60802469136
"889",8837.76731301939
"890",8629.41828254847
"891",8629.41828254847
"892",8483.72853185596
"893",7740.73922902495
"894",1285.13832199547
"895",5125.5283446712
"896",4784.94517958412
"897",4997.68801652893
"898",4997.68801652893
"899",5398.67
"900",10835.4752066116
"901",12392.5927977839
"902",12497.3580246914
"903",11869.2409972299
"904",10857.052154195
"905",13393.4784580499
"906",13393.4784580499
"907",13949.95
"908",10009.3364197531
"909",9542.79778393352
"910",10069.8302469136
"911",4091.734375
"912",4101.21484375
"913",18932.6796875
"914",18832.675900277
"915",17979.7575
"916",18630.5595567867
"917",17497.9501133787
"918",17497.9501133787
"919",17497.9501133787
"920",16724.7458677686
"921",16724.7458677686
"922",19686.5392561983
"923",19239.6301652893
"924",7183.54752066116
"925",19522.7561436673
"926",20231.6157024793
"927",20299.3904958678
"928",21189.0022675737
"929",20431.6611570248
"930",20431.6611570248
"931",19809.3875236295
"932",7409.01033057851
"933",4984.33560090703
"934",5220.4775
"935",4493.99131944444
"936",4684.97164461248
"937",4895.26446280992
"938",5241.41950113379
"939",5058.05991735537
"940",5058.05991735537
"941",5281.66439909297
"942",5281.66439909297
"943",667.859410430839
"944",4634.82644628099
"945",4424.14409722222
"946",4424.14409722222
"947",4564.62003780718
"948",4636.07024793388
"949",4360.2797731569
"950",4200.54861111111
"951",4200.54861111111
"952",4360.83175803403
"953",622.07756232687
"954",597.72
"955",597.72
"956",6291.88016528926
"957",6066.71833648393
"958",5851.51909722222
"959",5851.51909722222
"960",6078.55576559546
"961",6375.99380165289
"962",6671.2925170068
"963",6998.5175
