"","x"
"134",16169.5640138408
"135",19734.5061728395
"136",20512.9826989619
"137",20512.9826989619
"138",22273.0802469136
"139",21788.3933518006
"140",20888.7528344671
"141",20264.5875
"142",22757.6232686981
"143",22062.3375
"144",21739.8775510204
"145",21880.589569161
"146",22448.4308390023
"147",21361.295
"148",21154.0498866213
"149",24966.6213151927
"150",25938.555
"151",23489.9818594104
"152",23628.404536862
"153",20156.5260770975
"154",19846.620498615
"155",19141.1875
"156",20447.5640138408
"157",20536.3711911357
"158",17302.4475308642
"159",18734.9418282549
"160",18640.9362880886
"161",20314.2630385488
"162",20314.2630385488
"163",19442.1541950113
"164",20286.1453287197
"165",24669.9653979239
"166",27925.9413580247
"167",28436.9569160998
"168",31671.455
"169",29640.9586776859
"170",29859.423553719
"171",30153.9863945578
"172",31198.0775
"173",31198.0775
"174",30018.925170068
"175",31498.175
"176",31498.175
"177",30690.8698347107
"178",28191.575
"179",30374.6975
"180",28282.0432098765
"181",28282.0432098765
"182",26143.5328798186
"183",25555.0926275992
"184",25947.1652892562
"185",22756.1768707483
"186",25245.4512471655
"187",25240.5983379501
"188",22875.8408304498
"189",30240.63671875
"190",27750.9567901235
"191",26189.1512345679
"192",24317.7229916897
"193",22791.433106576
"194",20958.1662049862
"195",23459.73
"196",23459.73
"197",25378.415
"198",25378.415
"199",25604.055401662
"200",24213.1487889273
"201",29036.8235294118
"202",24558.1994459834
"203",23732.43359375
"204",25071.1201814059
"205",24332.6167800454
"206",22105.3185595568
"207",21867.225308642
"208",17887.5844875346
"209",21524.9252077562
"210",22136.7875
"211",22218.216066482
"212",22798.355
"213",21196.4400826446
"214",14943.3106575964
"215",17104.0702479339
"216",16958.0189035917
"217",16916.3083900227
"218",16660.4444444444
"219",12239.6543209877
"220",11953.9197530864
"221",12805.1790123457
"222",12767.6375
"223",7749.3487654321
"224",6856.9938271605
"225",5833.85595567867
"226",5833.85595567867
"227",5822.60770975057
"228",5387.8875
"229",5387.8875
"230",5518.57
"231",3302.6775
"232",3302.6775
"233",2377.9875
"234",2297.98185941043
"235",2337.83219954649
"236",2337.83219954649
"237",2337.83219954649
"238",2337.83219954649
"239",2489.22448979592
"240",2514.90249433107
"241",2509.93351800554
"242",2445.2375
"243",9267.8675
"244",9267.8675
"245",9563.7375
"246",10812.5275
"247",11300.0720221607
"248",11864.0679012346
"249",11259.1301939058
"250",11929.3875
"251",12335.5290858726
"252",12976.024691358
"253",16091.4567901235
"254",16091.4567901235
"255",24251.9506172839
"256",24261.7561728395
"257",23369.5623268698
"258",24079.3333333333
"259",25277.7370242215
"260",31357.0865051903
"261",29706.8580246914
"262",28147.1523545706
"263",30258.0221606648
"264",29888.4938271605
"265",29888.4938271605
"266",30762.7534626039
"267",32074.5096952908
"268",33611.4969135803
"269",29550.2109375
"270",35260.0332409972
"271",41670.7875
"272",45957.3209876543
"273",45957.3209876543
"274",41264.3117283951
"275",49383.2299168975
"276",51184.4705882353
"277",49661.3117283951
"278",49661.3117283951
"279",49661.3117283951
"280",49661.3117283951
"281",49661.3117283951
"282",55072.6643598616
"283",50410.23046875
