"","x"
"278",48664.9075
"279",44059.7126654064
"280",44655.9690082645
"281",37519.8595041322
"282",37519.8595041322
"283",38216.8998109641
"284",38101.550094518
"285",45527.2589792061
"286",45231.7429111531
"287",46223.8037190083
"288",46223.8037190083
"289",46223.8037190083
"290",46223.8037190083
"291",44796.0075614367
"292",46991.775
"293",34565.4671280277
"294",21016.88671875
"295",35414.8166089965
"296",44530.94
"297",45910.8698060942
"298",43808.91
"299",43375.5075
"300",47471.4475
"301",49872.1875
"302",49872.1875
"303",48877.7596371882
"304",49117.4512471655
"305",49117.4512471655
"306",49117.4512471655
"307",47575.7690972222
"308",38639.4288194445
"309",37374.076446281
"310",32434.695
"311",32740.1033057851
"312",36966.5103969754
"313",37289.79138322
"314",37289.79138322
"315",35384.9917355372
"316",36276.2830578512
"317",35954.5519848771
"318",35886.3628117914
"319",33400.10430839
"320",32447.4628099174
"321",21339.7414965986
"322",20517.9256198347
"323",22043.5330578512
"324",29106.2948960303
"325",29876.4064
"326",30063.7152
"327",31222.1371527778
"328",31655.6440972222
"329",24956.9652777778
"330",23577.3091715976
"331",22871.5968
"332",23224.3940972222
"333",32468.1163194444
"334",34476.2169421488
"335",32884.4483471074
"336",33836.6575963719
"337",33015.6859504132
"338",34571.475
"339",22878.8842975207
"340",23265.2892561983
"341",23265.2892561983
"342",22351.0094517958
"343",22351.0094517958
"344",21792.9131944444
"345",21792.9131944444
"346",27287.3888
"347",29012.5696
"348",27407.2396694215
"349",26578.2344045369
"350",26578.2344045369
"351",23226.3675
"352",24849.0566893424
"353",20362.5746691871
"354",26498.4930555556
"355",25691.2032
"356",24862.048816568
"357",24862.048816568
"358",24862.048816568
"359",23085.6864
"360",23085.6864
"361",25392.3808
"362",26283.8715277778
"363",25716.2690972222
"364",25665.8487712665
"365",25792.5860113422
"366",24876.3854166667
"367",26305.1900826446
"368",25655.4496527778
"369",24432.7871900826
"370",18724.1157024793
"371",19270.8531855956
"372",25587.0661157025
"373",24014.08
"374",24014.08
"375",24985.4070247934
"376",23202.234375
"377",23163.2816635161
"378",24328.7346938776
"379",22961.382231405
"380",21765.2892249527
"381",22694.7008
"382",22950.1323251418
"383",22719.0094517958
"384",22610.1134215501
"385",22610.1134215501
"386",19016.6880907372
"387",18508.3038194444
"388",20718.3936
"389",20718.3936
"390",20718.3936
"391",20939.7568
"392",15437.7152777778
"393",14245.8458049887
"394",13640.4400826446
"395",13426.8871527778
"396",11787.555785124
"397",11331.3119092628
"398",11169.7807183365
"399",9177.16493055556
"400",5834.84807256236
"401",6356.32199546485
"402",6660.95454545455
"403",6535.23347107438
"404",6584.43801652893
"405",6274.70659722222
"406",6508.91493383743
"407",6214.7136
"408",3687.29861111111
"409",3687.29861111111
"410",5615.09750566893
"411",4527.1746031746
"412",6567.20775623269
"413",6418.7875
"414",5902.85330578512
"415",7773.0020661157
"416",8784.75992438563
"417",8865.71280991735
"418",11416.175
"419",11905.6937618147
"420",11582.9615384615
"421",11240.3072702332
"422",10813.2621527778
"423",10967.12
"424",11528.9527410208
"425",11999.3472
"426",12491.6232638889
"427",12345.9826388889
"428",12378.4864
"429",13033.1264
"430",13596.8524305556
"431",13550.4952741021
"432",14143.555785124
"433",13189.0433884297
"434",12959.7975206612
"435",12959.7975206612
"436",13490.3553875236
"437",13853.5918367347
"438",14053.8004535147
"439",14638.693877551
"440",14731.3326446281
"441",14752.4173553719
"442",14964.5293005671
"443",15347.9359504132
"444",15172.3310657596
"445",15704.7413194444
"446",15584.475
"447",15103.1111111111
"448",15296.8733459357
"449",15296.8733459357
"450",15662.3488
"451",15795.4807692308
"452",15363.1909722222
"453",15363.1909722222
"454",15215.9054820416
"455",15215.9054820416
"456",17129.7326388889
"457",17742.367768595
"458",17161.6631944444
"459",16375.1077504726
"460",14820.4648760331
"461",14945.1354166667
"462",15483.1190926276
"463",14701.3472
"464",14860.064
"465",14875.7952
"466",14252.9149305556
"467",13700.7458677686
"468",14587.5381944444
"469",17313.808
"470",17313.808
"471",17649.0133136095
"472",17785.6215277778
"473",17785.6215277778
"474",17785.6215277778
"475",19230.4512
"476",16991.8871527778
"477",17775.4357638889
"478",17104.8595041322
"479",16427.19
"480",19874.6767485822
"481",22646.7448015123
"482",21588.423553719
"483",21567.7164461248
"484",20709.4208
"485",20282.6440972222
"486",20410.1095041322
"487",20712.7346938776
"488",20161.6962809917
"489",19536.4007561437
"490",15319.1882086168
"491",15227.5900277008
"492",14536.9297052154
"493",14433.5736961451
"494",16096.6712018141
"495",15495.3786848073
"496",15007.6880165289
"497",15350.9024943311
"498",16347.0623818525
"499",16347.0623818525
"500",17707.195
"501",16746.1756198347
"502",16754.8979591837
"503",16402.2222222222
"504",16950.1172022684
"505",13412.8875
"506",13866.3601108033
"507",18689.0030864198
"508",17466.1175
"509",17135.1996527778
"510",16549.68
"511",16549.68
"512",15529.2854442344
"513",15509.7324263039
"514",15244.67
"515",15915.8601134215
"516",15579.2413194444
"517",15833.8714555766
"518",12355.9444444444
"519",12145.5992438563
"520",14601.5954861111
"521",14597.2928
"522",15274.3780718336
"523",13268.1550094518
"524",13191.3326446281
"525",17540.61
"526",16108.1285444234
"527",16507.8263888889
"528",16268.0381944444
"529",16866.4965277778
"530",17408.6805293006
"531",17408.6805293006
"532",18359.5238095238
"533",18709.9944598338
"534",18934.5144628099
"535",19526.2079395085
"536",14359.8004535147
"537",13768.4504132231
"538",14055.6916099773
"539",20072.6232638889
"540",14351.7959183673
"541",16131.0371900826
"542",24311.5274102079
"543",23553.0433884297
"544",28079.3611111111
"545",29244.9678638941
"546",30557.2603305785
"547",20643.2290249433
"548",15335.6177285319
"549",23162.2654320988
"550",20653.7052154195
"551",21192.6303854875
"552",21118.208677686
"553",21060.566893424
"554",21933.9501133787
"555",16164.135
"556",15408.3310657596
"557",22760.5165289256
"558",23803.8548752834
"559",24115.8458049887
"560",25308.2494331066
"561",24168.2438016529
"562",23961.173553719
"563",22951.4026465028
"564",15933.2913223141
"565",15933.2913223141
"566",15231.4648760331
"567",14583.7693761815
"568",13950.7708333333
"569",13418
"570",13162.809073724
"571",12618.9565972222
"572",11680.7218934911
"573",12531.1232638889
"574",12197.9168
"575",12093.7958412098
"576",10725.387755102
"577",15923.0850661626
"578",14878.1824
"579",15484.9722222222
"580",14986.56
"581",15490.9496527778
"582",16159.6748582231
"583",16159.6748582231
"584",16159.6748582231
"585",18808.5888
"586",18808.5888
"587",18808.5888
"588",23479.9744
"589",23479.9744
"590",24229.888
"591",20520.768
"592",20520.768
"593",15546.1625708885
"594",8167.35600907029
"595",14871.3194444444
"596",14871.3194444444
"597",15639.9395085066
"598",14332.9527410208
"599",18206.5856
"600",18951.5121527778
"601",17825.3156899811
"602",17584.9977324263
"603",21575.664399093
"604",27026.2851239669
"605",26539.7958412098
"606",29047.9149305556
"607",30052.4079861111
"608",31239.0812854442
"609",23771.7274305556
"610",26035.7210743802
"611",26814.4566115703
"612",26607.1239669421
"613",23952.7573696145
"614",23947.1024305556
"615",23327.5392561983
"616",21360.6880165289
"617",21755.3696145125
"618",23203.2685950413
"619",23181.7479338843
"620",21867.0538194444
"621",23597.3184
"622",22949.3683431953
"623",23642.2688
"624",25454.6528
"625",25454.6528
"626",25808.0756143667
"627",26841.0289256198
"628",26756.6354166667
"629",27835.8223140496
"630",27835.8223140496
"631",29570.5759637188
"632",28329.052154195
"633",41048.2533081285
"634",42711.3161157025
"635",42570.0599173554
"636",42481.3232514178
"637",43541.652173913
"638",46272.589569161
"639",46675.5375
"640",45677.3739669422
"641",44105.3950850662
"642",42228.2003780718
"643",40915.2743055556
"644",42575.4631379962
"645",41113.4603174603
"646",39658.3512396694
"647",50566.8704
"648",52465.0243055555
"649",52465.0243055555
"650",54460.2747933884
"651",55198.3
"652",55325.9297520661
"653",51234.2743055555
"654",44213.9432892249
"655",40510.041322314
"656",40510.041322314
"657",37275.4483471074
"658",40078.7375
"659",41309.972299169
"660",41229.7789256198
"661",41454.3326446281
"662",41348.8884297521
"663",41348.8884297521
"664",40553.3270321361
"665",40993.8202479339
"666",40993.8202479339
"667",42447.1115311909
"668",41971.3016528926
"669",39417.8367346939
"670",35098.9855371901
"671",34900.2766439909
"672",35696.947845805
"673",35696.947845805
"674",26687.8891966759
"675",38453.6689342404
"676",38299.5575
"677",40905.3078512397
"678",42262.56
"679",38195.6281179138
"680",38690.5640495868
"681",39016.4421487603
"682",40711.6689342404
"683",38535.72
"684",39581.8179012346
"685",39677.6288088643
"686",41704.7664399093
"687",38862.85
"688",38862.85
"689",39076.7891156463
"690",36911.3287981859
"691",37799.9637188209
"692",38321.1342975207
"693",38143.3383742911
"694",38270.7788279773
"695",38270.7788279773
"696",36955.275147929
"697",36787.1328
"698",37267.0752
"699",37053.1606805293
"700",33628.0826446281
"701",33628.0826446281
"702",32022.2561983471
"703",30757.0699432892
"704",30290.5763888889
"705",30290.5763888889
"706",27544.7107750473
"707",28756.2479338843
"708",27728.7135416667
"709",28223.9357638889
"710",27963.7621527778
"711",25554.8052930057
"712",27681.9319470699
"713",28541.8367768595
"714",28129.6962809917
"715",27955.7844990548
"716",24198.935
"717",25212.9861495845
"718",23755.7623966942
"719",25020.3801652893
"720",26275.9930555556
